objectid,stop_uid,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_agncy,wheelchair,intersec,stop_place,parent_sta,lat,lng
868,MTS_60597,60597,60597,Calle Primera & Willow Rd,32.549975,-117.0430857,MTS,1,N-E/B,,,32.54997025,-117.0430739
869,MTS_40960,40960,40960,Calle Verde & Avocado Bl,32.74836153,-116.9612881,MTS,1,N-W/B,ranvil,,32.74835675,-116.9612763
870,MTS_40930,40930,40930,Calle Verde & Avocado Bl (Rancho Sd Vlg),32.74815368,-116.9606327,MTS,1,F-E/B,ranvil,,32.7481489,-116.9606209
871,MTS_40440,40440,40440,Calle Verde & Via Mercado,32.74779544,-116.9584052,MTS,1,F-W/B,calavo,,32.74779066,-116.9583933
872,MTS_41197,41197,41197,Camino Canada & Los Coches Rd,32.82528177,-116.9017759,MTS,1,F-S/B,,,32.82527698,-116.901764
873,MTS_41158,41158,41158,Camino Canada & Walmart,32.82344966,-116.9026054,MTS,1,M-TC-Bus,eascou,,32.82344487,-116.9025936
874,MTS_60581,60581,60581,Camino De La Plaza & Via Nacional,32.54553962,-117.0387074,MTS,1,N-W/B,,,32.54553487,-117.0386956
875,MTS_60602,60602,60602,Camino De La Plaza & Via Nacional,32.54528247,-117.0385202,MTS,2,F-E/B,,,32.54527772,-117.0385083
876,MTS_88970,88970,88970,Camino De La Plaza & Virginia Av,32.54379311,-117.0362364,MTS,0.00E+00,F-E/B,camvir,,32.54378836,-117.0362246
877,MTS_60579,60579,60579,Camino De La Plaza & Willow Rd,32.54554013,-117.042053,MTS,1,N-W/B,camwil,,32.54553538,-117.0420411
878,MTS_60601,60601,60601,Camino De La Plaza & Willow Rd,32.54533103,-117.0420868,MTS,1,F-E/B,camwil,,32.54532628,-117.0420749
879,MTS_13392,13392,13392,Camino De La Reina & Avenida Del Rio,32.76593679,-117.1635426,MTS,1,F-E/B,,,32.76593202,-117.1635307
880,MTS_13393,13393,13393,Camino De La Reina & Avenida Del Rio,32.76605846,-117.1638139,MTS,1,N-W/B,,,32.76605369,-117.163802
881,MTS_10479,10479,10479,Camino De La Reina & Camino De La Siesta,32.76632423,-117.160209,MTS,1,F-E/B,,,32.76631946,-117.160197
882,MTS_11242,11242,11242,Camino De La Reina & Camino De La Siesta,32.7665434,-117.1610505,MTS,1,M-Street-W/B,,,32.76653863,-117.1610386
883,MTS_10100,10100,10100,Camino De La Reina & Camino Del Arroyo,32.76674662,-117.1584631,MTS,1,N-E/B,,,32.76674185,-117.1584512
884,MTS_11248,11248,11248,Camino De La Reina & Camino Del Arroyo,32.76681635,-117.1590722,MTS,0.00E+00,F-W/B,,,32.76681158,-117.1590603
885,MTS_10505,10505,10505,Camino De La Reina & Camino Del Este,32.77072674,-117.1445054,MTS,1,N-E/B,,,32.77072197,-117.1444935
886,MTS_10879,10879,10879,Camino De La Reina & Camino Del Este,32.77109162,-117.1438389,MTS,1,N-W/B,,,32.77108685,-117.143827
887,MTS_10500,10500,10500,Camino De La Reina & Michaels,32.77062767,-117.1471721,MTS,1,M-Street-E/B,,,32.7706229,-117.1471602
888,MTS_10485,10485,10485,Camino De La Reina & Mission Center Rd,32.76819179,-117.1532957,MTS,1,F-E/B,,,32.76818702,-117.1532838
889,MTS_10860,10860,10860,Camino De La Reina & Mission Center Rd,32.76849279,-117.1531036,MTS,1,N-W/B,,,32.76848802,-117.1530917
890,MTS_13001,13001,13001,Camino De La Reina & Mission Valley West,32.76751308,-117.156646,MTS,1,M-Street-W/B,,,32.76750831,-117.1566341
891,MTS_13036,13036,13036,Camino De La Reina & Mission Valley West,32.76763266,-117.155333,MTS,1,F-E/B,,,32.76762789,-117.1553211
892,MTS_13102,13102,13102,Camino De La Reina & Park In The Valley Drwy,32.77008029,-117.1498732,MTS,1,N-W/B,macymv,,32.77007552,-117.1498613
893,MTS_11276,11276,11276,Camino De La Reina & Qualcomm Wy,32.77201919,-117.1406146,MTS,1,F-W/B,,,32.77201442,-117.1406027
894,MTS_99380,99380,99380,Camino De La Reina & Saks 5th Av,32.77093318,-117.1471134,MTS,1,M-Street-W/B,,,32.77092841,-117.1471015
895,MTS_13037,13037,13037,Camino De La Reina & Westfield Drwy,32.76997576,-117.1495078,MTS,1,F-E/B,macymv,,32.76997099,-117.1494959
896,MTS_12157,12157,12157,Camino Del Norte & Bernardo Center Dr,33.00458949,-117.0919625,MTS,1,F-E/B,,,33.00458469,-117.0919506
897,MTS_12928,12928,12928,Camino Del Norte & Paseo Lucido,32.99137061,-117.0725609,MTS,1,F-W/B,camplu,,32.99136581,-117.072549
898,MTS_12174,12174,12174,Camino Del Norte & Paseo Montanoso,32.99983574,-117.0865286,MTS,1,N-E/B,campas,,32.99983094,-117.0865167
899,MTS_12901,12901,12901,Camino Del Norte & Paseo Montanoso,33.00023447,-117.0864998,MTS,1,N-W/B,campas,,33.00022967,-117.0864879
900,MTS_13040,13040,13040,Camino Del Rio N & 2655,32.77271215,-117.1344533,MTS,1,M-Street-E/B,,,32.77270738,-117.1344414
901,MTS_99260,99260,99260,Camino Del Rio N & 3456,32.778567,-117.1189016,MTS,1,M-Street-W/B,,,32.77856223,-117.1188897
902,MTS_10182,10182,10182,Camino Del Rio N & Mission City Pkwy,32.77551596,-117.1270896,MTS,1,N-E/B,mispky,,32.77551119,-117.1270777
903,MTS_13396,13396,13396,Camino Del Rio N & Mission Gorge Rd,32.78009434,-117.1020695,MTS,1,F-W/B,,,32.78008957,-117.1020576
904,MTS_99864,99864,99864,Camino Del Rio N & Qualcomm Wy,32.77192497,-117.1395791,MTS,1,F-E/B,,,32.7719202,-117.1395672
905,MTS_99449,99449,99449,Camino Del Rio North & Ward Rd,32.78017398,-117.1107932,MTS,1,F-W/B,,,32.78016921,-117.1107813
906,MTS_99263,99263,99263,Camino Del Rio S & 2828,32.77077838,-117.1319842,MTS,1,M-Street-W/B,,,32.77077361,-117.1319723
907,MTS_99262,99262,99262,Camino Del Rio S & 3160,32.77382673,-117.12461,MTS,1,M-Street-W/B,,,32.77382196,-117.1245981
908,MTS_13009,13009,13009,Camino Del Rio S & 3505,32.77769352,-117.1180438,MTS,1,M-Street-E/B,,,32.77768875,-117.1180319
909,MTS_10210,10210,10210,Camino Del Rio S & 3661,32.77785771,-117.1154068,MTS,1,M-Street-E/B,,,32.77785294,-117.1153949
910,MTS_13079,13079,13079,Camino Del Rio S & 4141,32.77809237,-117.1050044,MTS,1,M-Street-E/B,natuni,,32.7780876,-117.1049925
911,MTS_10615,10615,10615,Camino Del Rio S & Caminito Pintoresco,32.77668827,-117.1005725,MTS,1,F-S/B,,,32.7766835,-117.1005606
912,MTS_10556,10556,10556,Camino Del Rio S & Mission City Pkwy,32.77468311,-117.12361,MTS,1,M-Street-E/B,mispky,,32.77467834,-117.1235981
913,MTS_13043,13043,13043,Camino Del Rio S & Point Loma Nazerene,32.77794371,-117.107417,MTS,1,M-Street-E/B,,,32.77793894,-117.1074051
914,MTS_10194,10194,10194,Camino Del Rio S & Scheidler Wy,32.77667102,-117.1203925,MTS,1,N-E/B,,,32.77666625,-117.1203806
915,MTS_99266,99266,99266,Camino Ruiz & Calle Morelos,32.92351605,-117.143811,MTS,1,F-N/B,,,32.92351126,-117.1437991
916,MTS_99267,99267,99267,Camino Ruiz & Calle Morelos,32.92302481,-117.1440895,MTS,1,F-S/B,,,32.92302002,-117.1440776
917,MTS_60786,60786,60786,Camino Ruiz & Capricorn Wy,32.92578911,-117.1438048,MTS,1,F-N/B,camcap,,32.92578432,-117.1437929
918,MTS_60687,60687,60687,Camino Ruiz & Hydra Ln,32.92014183,-117.1440602,MTS,1,F-S/B,,,32.92013704,-117.1440483
919,MTS_60700,60700,60700,Camino Ruiz & Hydra Ln,32.92076505,-117.1437765,MTS,1,F-N/B,,,32.92076026,-117.1437646
920,MTS_12073,12073,12073,Camino Ruiz & Mira Mesa Bl,32.91211074,-117.1440535,MTS,1,F-S/B,crumiS,,32.91210595,-117.1440416
921,MTS_60704,60704,60704,Camino Ruiz & Mira Mesa Bl,32.91322947,-117.1436609,MTS,1,F-N/B,crumiN,,32.91322468,-117.1436489
922,MTS_60689,60689,60689,Camino Ruiz & New Salem St,32.91539231,-117.1440739,MTS,1,F-S/B,,,32.91538752,-117.1440619
923,MTS_60703,60703,60703,Camino Ruiz & New Salem St,32.91604348,-117.1437253,MTS,1,F-N/B,,,32.91603869,-117.1437134
924,MTS_12071,12071,12071,Camino Ruiz & Reagan Rd,32.90781793,-117.1455218,MTS,1,F-S/B,,,32.90781315,-117.1455098
925,MTS_12807,12807,12807,Camino Ruiz & Reagan Rd,32.90843228,-117.1449448,MTS,1,F-N/B,,,32.90842749,-117.1449329
926,MTS_60686,60686,60686,Camino Ruiz & Teresa Dr,32.92465732,-117.1441029,MTS,1,F-S/B,,,32.92465253,-117.144091
927,MTS_60688,60688,60688,Camino Ruiz & Westmore Rd,32.91809707,-117.1440427,MTS,1,N-S/B,,,32.91809228,-117.1440308
928,MTS_60702,60702,60702,Camino Ruiz & Westmore Rd,32.91822564,-117.1437475,MTS,1,F-N/B,,,32.91822085,-117.1437355
929,MTS_12402,12402,12402,Camino Santa Fe & Flanders Dr,32.90517687,-117.1709221,MTS,1,F-N/B,camfla,,32.90517209,-117.1709102
930,MTS_99036,99036,99036,Camino Santa Fe & Flanders Dr,32.90478802,-117.1710973,MTS,1,F-S/B,camfla,,32.90478324,-117.1710853
931,MTS_99382,99382,99382,Camino Santa Fe & Mira Mesa Bl,32.9067077,-117.1709349,MTS,1,N-N/B,,,32.90670292,-117.170923
932,MTS_13158,13158,13158,Campanile Dr & Montezuma Rd,32.77105959,-117.0717334,MTS,1,F-N/B,,,32.77105482,-117.0717215
933,MTS_41172,41172,41172,Campo Rd & 9400,32.74934685,-116.9945977,MTS,1,M-Street-W/B,,,32.74934208,-116.9945858
934,MTS_40644,40644,40644,Campo Rd & Agua Dulce Bl,32.74527596,-116.9757521,MTS,1,N-S/B,,,32.74527119,-116.9757402
935,MTS_40832,40832,40832,Campo Rd & Agua Dulce Bl,32.74486437,-116.9747015,MTS,1,N-N/B,,,32.7448596,-116.9746896
936,MTS_40165,40165,40165,Campo Rd & Bancroft Dr,32.75119123,-117.0009231,MTS,2,F-E/B,,,32.75118646,-117.0009112
937,MTS_40279,40279,40279,Campo Rd & Bancroft Dr,32.75139532,-117.0008078,MTS,1,N-W/B,,,32.75139055,-117.0007959
938,MTS_40176,40176,40176,Campo Rd & Barcelona St,32.74784017,-116.9813575,MTS,1,F-E/B,,,32.7478354,-116.9813457
939,MTS_40412,40412,40412,Campo Rd & Barcelona St,32.74804465,-116.9821008,MTS,1,F-W/B,,,32.74803987,-116.9820889
940,MTS_40052,40052,40052,Campo Rd & Bonita St,32.74787551,-116.9842004,MTS,1,N-E/B,,,32.74787074,-116.9841885
941,MTS_40408,40408,40408,Campo Rd & Bonita St,32.74807513,-116.984833,MTS,1,M-Street-W/B,,,32.74807036,-116.9848212
942,MTS_40049,40049,40049,Campo Rd & Conrad Dr,32.7479056,-116.9869912,MTS,1,F-E/B,camcon,,32.74790083,-116.9869793
943,MTS_40286,40286,40286,Campo Rd & Conrad Dr,32.74809677,-116.9867359,MTS,1,N-W/B,camcon,,32.748092,-116.986724
944,MTS_40055,40055,40055,Campo Rd & Granada Av,32.74781767,-116.979123,MTS,1,N-E/B,,,32.74781289,-116.9791111
945,MTS_40414,40414,40414,Campo Rd & Granada Av,32.74802629,-116.9796321,MTS,1,F-W/B,,,32.74802152,-116.9796202
946,MTS_40167,40167,40167,Campo Rd & Helix Ln,32.75037916,-116.9975109,MTS,1,F-E/B,,,32.75037439,-116.997499
947,MTS_40398,40398,40398,Campo Rd & Helix Ln,32.7507315,-116.9983302,MTS,2,F-W/B,,,32.75072673,-116.9983183
948,MTS_40274,40274,40274,Campo Rd & Kenwood Dr,32.75280186,-117.0076631,MTS,2,N-W/B,,,32.75279709,-117.0076513
949,MTS_40405,40405,40405,Campo Rd & Kenwood Dr (9628),32.748112,-116.988785,MTS,1,M-Street-W/B,,,32.74810723,-116.9887731
950,MTS_40046,40046,40046,Campo Rd & Kenwood Dr (9631),32.74792075,-116.9890533,MTS,1,N-E/B,,,32.74791598,-116.9890415
951,MTS_40161,40161,40161,Campo Rd & Merritt Bl,32.75225635,-117.0047377,MTS,1,F-E/B,,,32.75225158,-117.0047258
952,MTS_40277,40277,40277,Campo Rd & Merritt Bl,32.75232341,-117.0045594,MTS,2,N-W/B,,,32.75231864,-117.0045475
953,MTS_40282,40282,40282,Campo Rd & Rogers Rd,32.74815074,-116.9919466,MTS,1,N-W/B,,,32.74814597,-116.9919348
954,MTS_40033,40033,40033,Campo Rd & Spring St,32.75257375,-117.0094501,MTS,1,F-E/B,,,32.75256898,-117.0094382
955,MTS_98057,98057,98057,Campo St & Old Hwy 80,32.61781675,-116.1844579,MTS,2,F-N/B,jacumb,,32.61781195,-116.1844462
956,MTS_99232,99232,99232,Canon St & Del Mar Av,32.72803454,-117.2394638,MTS,0.00E+00,N-W/B,,,32.72802978,-117.2394519
957,MTS_99230,99230,99230,Canon St & Evergreen St,32.72273758,-117.2336882,MTS,1,N-N/B,caneve,,32.72273282,-117.2336762
958,MTS_99231,99231,99231,Canon St & Evergreen St,32.72245295,-117.2335354,MTS,1,F-S/B,,,32.72244819,-117.2335235
959,MTS_60844,60844,60844,Capricorn Way & Camino Ruiz,32.92515492,-117.1433258,MTS,1,N-W/B,camcap,,32.92515013,-117.1433139
960,MTS_11808,11808,11808,Cardiff St & Carlisle Dr,32.71870598,-117.0259415,MTS,1,N-S/B,carcar,,32.71870121,-117.0259296
961,MTS_12975,12975,12975,Cardiff St & Carlisle Dr,32.71896012,-117.0257389,MTS,1,F-N/B,carcar,,32.71895535,-117.025727
962,MTS_12246,12246,12246,Cardiff St & Jamacha Rd,32.71632811,-117.0255727,MTS,1,F-S/B,,,32.71632334,-117.0255608
963,MTS_12584,12584,12584,Cardiff St & Wade St,32.71513046,-117.0250257,MTS,1,N-N/B,,,32.71512569,-117.0250138
964,MTS_40534,40534,40534,Carlton Hills Bl & Carlton Oaks Dr,32.8459352,-116.998495,MTS,1,N-S/B,cokchl,,32.84593041,-116.9984831
965,MTS_40533,40533,40533,Carlton Hills Bl & Mast Bl,32.85145336,-116.9986266,MTS,1,F-S/B,,,32.85144857,-116.9986147
966,MTS_40535,40535,40535,Carlton Hills Bl & Stoyer Dr,32.84931387,-116.9979116,MTS,1,N-S/B,,,32.84930908,-116.9978997
967,MTS_88949,88949,88949,Carlton Hills Bl & Willowgrove Av,32.84085219,-116.996583,MTS,0.00E+00,N-S/B,,,32.8408474,-116.9965711
968,MTS_12202,12202,12202,Carmel Mountain Rd & Camino Del Norte,32.99067039,-117.0728773,MTS,1,F-S/B,carcam,,32.99066559,-117.0728654
969,MTS_13443,13443,13443,Carmel Mountain Rd & Conference Way,32.98589686,-117.0756763,MTS,1,N-S/B,,,32.98589206,-117.0756644
970,MTS_13451,13451,13451,Carmel Mountain Rd & Conference Way,32.98608067,-117.0753161,MTS,1,F-N/B,,,32.98607587,-117.0753042
971,MTS_11741,11741,11741,Carmel Mountain Rd & Cuca St,32.97006489,-117.0953098,MTS,1,N-S/B,cmrcuc,,32.97006009,-117.0952979
972,MTS_12883,12883,12883,Carmel Mountain Rd & Cuca St,32.96994302,-117.0950445,MTS,1,F-N/B,cmrcuc,,32.96993822,-117.0950326
973,MTS_10215,10215,10215,Carmel Mountain Rd & Freeport Rd,32.96068595,-117.1110058,MTS,1,M-Street-E/B,cmrfre,,32.96068116,-117.1109939
974,MTS_11345,11345,11345,Carmel Mountain Rd & Freeport Rd,32.96093975,-117.1112659,MTS,1,F-W/B,cmrfre,,32.96093496,-117.111254
975,MTS_12156,12156,12156,Carmel Mountain Rd & Gerana St,32.97302958,-117.0930297,MTS,1,F-S/B,,,32.97302478,-117.0930178
976,MTS_12534,12534,12534,Carmel Mountain Rd & Gerana St,32.97333,-117.0925043,MTS,1,M-Street-N/B,,,32.9733252,-117.0924924
977,MTS_13444,13444,13444,Carmel Mountain Rd & Highland Ranch Rd,32.98286012,-117.07645,MTS,1,F-S/B,,,32.98285532,-117.0764381
978,MTS_13450,13450,13450,Carmel Mountain Rd & Highland Ranch Rd,32.98335132,-117.0757437,MTS,1,F-N/B,,,32.98334652,-117.0757318
979,MTS_10579,10579,10579,Carmel Mountain Rd & Paseo Cardiel,32.96073244,-117.1130114,MTS,1,F-E/B,cmrpas,,32.96072765,-117.1129995
980,MTS_11339,11339,11339,Carmel Mountain Rd & Paseo Cardiel,32.96080348,-117.1138597,MTS,1,F-S/B,cmrpas,,32.96079869,-117.1138478
981,MTS_12160,12160,12160,Carmel Mountain Rd & Penasquitos Dr,32.97733102,-117.0905992,MTS,1,F-S/B,carpen,,32.97732622,-117.0905873
982,MTS_12538,12538,12538,Carmel Mountain Rd & Penasquitos Dr,32.97721772,-117.0902851,MTS,1,N-N/B,carpen,,32.97721292,-117.0902732
983,MTS_13442,13442,13442,Carmel Mountain Rd & Rancho Carmel Dr (N),32.98813521,-117.0755147,MTS,1,F-S/B,,,32.98813041,-117.0755028
984,MTS_13452,13452,13452,Carmel Mountain Rd & Rancho Carmel Dr (N),32.98876693,-117.0747543,MTS,1,F-N/B,,,32.98876213,-117.0747424
985,MTS_13446,13446,13446,Carmel Mountain Rd & Rancho Carmel Dr (S),32.97905703,-117.0824764,MTS,1,F-W/B,,,32.97905223,-117.0824645
986,MTS_13448,13448,13448,Carmel Mountain Rd & Rancho Carmel Dr (S),32.97889049,-117.0814932,MTS,1,F-E/B,,,32.97888569,-117.0814813
987,MTS_10229,10229,10229,Carmel Mountain Rd & Stoney Creek Rd,32.96337085,-117.103129,MTS,1,M-Street-N/B,cmrsck,,32.96336606,-117.1031171
988,MTS_12133,12133,12133,Carmel Mountain Rd & Stoney Creek Rd,32.96355312,-117.1034014,MTS,1,F-W/B,cmrsck,,32.96354833,-117.1033895
989,MTS_13445,13445,13445,Carmel Mountain Rd & Stoney Peak Dr,32.98027053,-117.0785812,MTS,1,F-W/B,,,32.98026573,-117.0785693
990,MTS_13449,13449,13449,Carmel Mountain Rd & Stoney Peak Dr,32.98054838,-117.0777229,MTS,1,F-E/B,,,32.98054358,-117.077711
991,MTS_12142,12142,12142,Carmel Mountain Rd & Via Rimini,32.96642805,-117.0998069,MTS,1,M-Street-S/B,,,32.96642325,-117.099795
992,MTS_12871,12871,12871,Carmel Mountain Rd & Via Rimini,32.96649501,-117.099263,MTS,1,F-N/B,,,32.96649022,-117.0992511
993,MTS_12146,12146,12146,Carmel Mountain Rd & Via San Marco,32.9687013,-117.0969661,MTS,1,M-Street-S/B,,,32.96869651,-117.0969542
994,MTS_12526,12526,12526,Carmel Mountain Rd & Via San Marco,32.96849632,-117.0967978,MTS,1,N-N/B,,,32.96849153,-117.0967859
995,MTS_98059,98059,98059,Carriso St & Brawley Av,32.62031855,-116.1859012,MTS,2,F-S/B,,,32.62031375,-116.1858895
996,MTS_91105,91105,91105,Catalina Bl & Cedarbrae Ln,32.71096561,-117.2487361,MTS,1,F-S/B,,,32.71096085,-117.2487241
997,MTS_11861,11861,11861,Catalina Bl & Dupont St,32.71555232,-117.2474518,MTS,0.00E+00,F-S/B,,,32.71554756,-117.2474399
998,MTS_12294,12294,12294,Catalina Bl & Dupont St,32.71549576,-117.2473081,MTS,0.00E+00,N-N/B,,,32.715491,-117.2472962
999,MTS_12619,12619,12619,Catalina Bl & Electron Dr,32.71088474,-117.2485401,MTS,0.00E+00,F-N/B,,,32.71087998,-117.2485282
1000,MTS_11856,11856,11856,Catalina Bl & Electron Dr (Gate 2),32.70947561,-117.2491126,MTS,0.00E+00,F-S/B,nradmg,,32.70947085,-117.2491006
1001,MTS_13260,13260,13260,Catalina Bl & Garden Ln,32.71361588,-117.2479728,MTS,0.00E+00,N-S/B,,,32.71361112,-117.2479609
1002,MTS_11864,11864,11864,Catalina Bl & Lomaland Dr,32.71882746,-117.2465687,MTS,0.00E+00,F-S/B,,,32.7188227,-117.2465568
1003,MTS_12617,12617,12617,Catalina Bl & Mills St (Gate 2),32.70870064,-117.2490973,MTS,0.00E+00,N-N/B,nradmg,,32.70869588,-117.2490854
1004,MTS_11853,11853,11853,Catalina Bl & NRAD (Gate 3),32.70577171,-117.2489731,MTS,0.00E+00,F-S/B,spawar,,32.70576695,-117.2489611
1005,MTS_12287,12287,12287,Catalina Bl & NRAD (Gate 3),32.70645218,-117.2489138,MTS,0.00E+00,N-N/B,spawar,,32.70644742,-117.2489019
1006,MTS_12289,12289,12289,Catalina Bl & Rosecroft Ln,32.71270539,-117.2480633,MTS,0.00E+00,N-N/B,,,32.71270063,-117.2480514
1007,MTS_11868,11868,11868,Catalina Bl & Talbot St,32.72251841,-117.2455895,MTS,0.00E+00,F-S/B,,,32.72251365,-117.2455775
1008,MTS_12302,12302,12302,Catalina Bl & Talbot St,32.72229133,-117.2454601,MTS,0.00E+00,N-N/B,,,32.72228657,-117.2454482
1009,MTS_12299,12299,12299,Catalina Bl & Wilcox St,32.71891138,-117.2463876,MTS,0.00E+00,N-N/B,,,32.71890662,-117.2463757
1010,MTS_88875,88875,88875,Cesar E Chavez Pkwy & Logan Av,32.70165653,-117.1442554,MTS,1,N-W/B,,,32.70165177,-117.1442435
1011,MTS_60327,60327,60327,Cesar E Chavez Pkwy & National Av,32.70111876,-117.1443907,MTS,1,F-E/B,natces,,32.701114,-117.1443788
1012,MTS_40063,40063,40063,Chase Av & Estes St,32.7803064,-116.9661564,MTS,1,F-E/B,chaest,,32.78030162,-116.9661445
1013,MTS_41232,41232,41232,Chase Av & Johnson Av,32.78031855,-116.9697387,MTS,1,F-E/B,chajoh,,32.78031377,-116.9697268
1014,MTS_40067,40067,40067,Chase Av & Magnolia Av,32.78030716,-116.9627011,MTS,0.00E+00,N-E/B,,,32.78030238,-116.9626893
1015,MTS_12328,12328,12328,Chatsworth Bl & Nimitz Bl,32.73698221,-117.230709,MTS,1,N-N/B,,,32.73697745,-117.230697
1016,MTS_10776,10776,10776,Chatsworth Bl & Poe St,32.73695279,-117.2309525,MTS,1,N-S/B,,,32.73694803,-117.2309406
1017,MTS_10026,10026,10026,Chatsworth Bl & Tennyson St,32.73814733,-117.229704,MTS,1,N-N/B,,,32.73814257,-117.2296921
1018,MTS_10779,10779,10779,Chatsworth Bl & Tennyson St,32.73842524,-117.2296648,MTS,1,N-S/B,,,32.73842048,-117.2296529
1019,MTS_98056,98056,98056,Christmas Circle & Palm Canyon Rd,33.2568868,-116.3757697,MTS,1,N-S/B,borreg,,33.25688193,-116.3757579
1020,MTS_75090,75090,75090,City College Station,32.71628902,-117.1541729,MTS,0.00E+00,,ccoS,ccoS,32.71628426,-117.154161
1021,MTS_75091,75091,75091,City College Station,32.71623012,-117.1542221,MTS,0.00E+00,,ccoS,ccoS,32.71622536,-117.1542102
1022,MTS_75086,75086,75086,Civic Center Station,32.71671,-117.1624709,MTS,0.00E+00,,civS,civS,32.71670524,-117.162459
1023,MTS_75087,75087,75087,Civic Center Station,32.71677298,-117.162429,MTS,0.00E+00,,civS,civS,32.71676822,-117.1624171
1024,MTS_11588,11588,11588,Clairemont Dr & 3502,32.80433992,-117.1998513,MTS,1,M-Street-S/B,,,32.80433515,-117.1998394
1025,MTS_11580,11580,11580,Clairemont Dr & 3660,32.80747423,-117.2011512,MTS,1,M-Street-S/B,,,32.80746946,-117.2011392
1026,MTS_13028,13028,13028,Clairemont Dr & 4976 (Clairemont Town Square),32.83235826,-117.2041482,MTS,1,M-Street-E/B,,,32.83235349,-117.2041363
1027,MTS_11944,11944,11944,Clairemont Dr & Balboa Av,32.8112343,-117.2011397,MTS,1,F-S/B,clabal,,32.81122953,-117.2011278
1028,MTS_12685,12685,12685,Clairemont Dr & Balboa Av,32.81251767,-117.2008085,MTS,1,F-N/B,clabal,,32.8125129,-117.2007966
1029,MTS_11950,11950,11950,Clairemont Dr & Blackfoot Av,32.8005394,-117.1961817,MTS,1,F-S/B,,,32.80053463,-117.1961697
1030,MTS_12698,12698,12698,Clairemont Dr & Burgener Bl,32.794591,-117.1937455,MTS,1,F-E/B,clabur,,32.79458623,-117.1937336
1031,MTS_13173,13173,13173,Clairemont Dr & Burgener Bl,32.79441244,-117.194453,MTS,1,F-S/B,clabur,,32.79440767,-117.194441
1032,MTS_11951,11951,11951,Clairemont Dr & Calle Neil,32.79963625,-117.1953193,MTS,1,M-Street-S/B,,,32.79963148,-117.1953074
1033,MTS_12695,12695,12695,Clairemont Dr & Calle Neil,32.80001007,-117.1953168,MTS,1,F-N/B,,,32.8000053,-117.1953049
1034,MTS_11945,11945,11945,Clairemont Dr & Chippewa Ct,32.81337021,-117.2011009,MTS,1,F-S/B,,,32.81336544,-117.201089
1035,MTS_11933,11933,11933,Clairemont Dr & Clairemont Mesa Bl,32.82723241,-117.2062607,MTS,1,F-S/B,claclm,,32.82722764,-117.2062488
1036,MTS_13192,13192,13192,Clairemont Dr & Clairemont Mesa Bl,32.82880423,-117.205949,MTS,1,M-Street-N/B,claclN,,32.82879946,-117.2059371
1037,MTS_11948,11948,11948,Clairemont Dr & Dakota Dr,32.8025774,-117.1981562,MTS,1,F-S/B,,,32.80257263,-117.1981443
1038,MTS_12690,12690,12690,Clairemont Dr & Dakota Dr,32.80314777,-117.1983284,MTS,1,F-N/B,,,32.803143,-117.1983164
1039,MTS_11581,11581,11581,Clairemont Dr & Dalles Av,32.81521699,-117.2011306,MTS,1,M-Street-S/B,,,32.81521222,-117.2011187
1040,MTS_12684,12684,12684,Clairemont Dr & Dalles Av,32.81558704,-117.2009035,MTS,1,F-N/B,,,32.81558227,-117.2008916
1041,MTS_10419,10419,10419,Clairemont Dr & Denver St,32.79026125,-117.2027972,MTS,1,F-E/B,,,32.79025648,-117.2027853
1042,MTS_12681,12681,12681,Clairemont Dr & Feather Av (N),32.81983341,-117.2037683,MTS,1,F-N/B,,,32.81982864,-117.2037564
